"temperature","precipitation","suitability","occurrence"
-10,0,0.00230518191070619,0
-9.18367346938776,0,0.00539813611428932,0
-8.36734693877551,0,-0.0102592619622462,0
-7.55102040816327,0,-0.00729589548661042,0
-6.73469387755102,0,-0.0183606459915329,0
-5.91836734693878,0,0.00849435195005721,0
-5.10204081632653,0,0.0114766781310132,0
-4.28571428571429,0,0.0021243351566179,0
-3.46938775510204,0,-0.0141220511494608,0
-2.6530612244898,0,0.0165886619358469,0
-1.83673469387755,0,-0.000141985580658409,0
-1.02040816326531,0,0.00349156999958098,0
-0.204081632653061,0,0.00133986634353206,0
0.612244897959183,0,-0.00720099910917243,0
1.42857142857143,0,0.0166813956808681,0
2.24489795918367,0,0.0288687744255523,0
3.06122448979592,0,-0.0019751722010897,0
3.87755102040816,0,0.00372105088092847,0
4.69387755102041,0,-0.0149871763076084,0
5.51020408163265,0,0.00911773066759729,0
6.3265306122449,0,0.00902401540244502,0
7.14285714285714,0,-0.000499783676250368,0
7.95918367346939,0,-0.00221720225692635,0
8.77551020408163,0,0.00924303732860035,0
9.59183673469388,0,0.0159725723846408,0
10.4081632653061,0,-0.00516743260438724,0
11.2244897959184,0,0.0182085955650475,0
12.0408163265306,0,0.0104066675821848,0
12.8571428571429,0,0.0401346588489707,0
13.6734693877551,0,0.0251426122764713,0
14.4897959183673,0,0.0248036076776764,0
15.3061224489796,0,0.0164379313424055,0
16.1224489795918,0,0.0231928101959555,0
16.9387755102041,0,0.0154064144484984,0
17.7551020408163,0,0.000491078771320423,0
18.5714285714286,0,-0.000841418462865583,0
19.3877551020408,0,-0.0105263800851768,0
20.2040816326531,0,0.000137080549973531,0
21.0204081632653,0,0.00598273940484134,0
21.8367346938776,0,-0.0110380647390763,0
22.6530612244898,0,0.00590346065862593,0
23.469387755102,0,-0.0171323502221038,0
24.2857142857143,0,0.00165300969957336,0
25.1020408163265,0,0.0125054871892164,0
25.9183673469388,0,0.00553723693001815,0
26.734693877551,0,-0.00642442625943065,0
27.5510204081633,0,-0.00840744338062951,0
28.3673469387755,0,-0.0049940659916886,0
29.1836734693878,0,0.0085450739409221,0
30,0,-0.00274710273102118,0
-10,30.6122448979592,-0.0117219691668751,0
-9.18367346938776,30.6122448979592,0.0203424863765957,0
-8.36734693877551,30.6122448979592,0.00703281161053582,0
-7.55102040816327,30.6122448979592,-0.00747701962958514,0
